word,tf_idf,freq,docs
grossas,0.034706229415555526,1,1
hexoses,0.034706229415555526,1,1
lisofosfatidilcolinas,0.034706229415555526,1,1
incqs,0.03456628494210571,1,1
organoleptica,0.03456628494210571,1,1
terpenicos,0.03456628494210571,1,1
dedmg,0.03456628494210571,1,1
dejaneiro,0.03456628494210571,1,1
dodmg,0.03456628494210571,1,1
glicosecom,0.03456628494210571,1,1
maternidadeestudada,0.03456628494210571,1,1
natalna,0.03456628494210571,1,1
norio,0.03456628494210571,1,1
otesteoralde,0.03456628494210571,1,1
realizadoo,0.03456628494210571,1,1
registrosde,0.03456628494210571,1,1
tiveramparto,0.03456628494210571,1,1
afixados,0.03456628494210571,1,1
biexponensial,0.03456628494210571,1,1
butterworth,0.03456628494210571,1,1
enquadradas,0.03456628494210571,1,1
inerciais,0.03456628494210571,1,1
rasos,0.03456628494210571,1,1
velocistas,0.03456628494210571,1,1
citoplasmaticas,0.03456628494210571,1,1
trofoblastos,0.03456628494210571,1,1
conclusiva,0.03456628494210571,1,1
ecografia,0.03456628494210571,1,1
ultrassonografica,0.03456628494210571,1,1
despolariza,0.03456628494210571,1,1
inativam,0.03456628494210571,1,1
multialvo,0.03456628494210571,1,1
refrescante,0.03456628494210571,1,1
fluaguda,0.03456628494210571,1,1
requisitada,0.03456628494210571,1,1
ajudem,0.03456628494210571,1,1
apreciadores,0.03456628494210571,1,1
incrementando,0.03456628494210571,1,1
inovando,0.03456628494210571,1,1
investe,0.03456628494210571,1,1
provador,0.03456628494210571,1,1
recipientes,0.03456628494210571,1,1
desempregada,0.03456628494210571,1,1
emulsionado,0.03456628494210571,1,1
canalizada,0.03456628494210571,1,1
comodo,0.03456628494210571,1,1
coagulante,0.03456628494210571,1,1
sequestrante,0.03456628494210571,1,1
ciclodextrina,0.03456628494210571,1,1
stroop,0.03456628494210571,1,1
utilizassem,0.03456628494210571,1,1
lipoproteins,0.03456628494210571,1,1
moldadas,0.03456628494210571,1,1
dermicos,0.03456628494210571,1,1
aliemntos,0.03456628494210571,1,1
barrar,0.03456628494210571,1,1
conectar,0.03456628494210571,1,1
contruicao,0.03456628494210571,1,1
convenicencia,0.03456628494210571,1,1
dividios,0.03456628494210571,1,1
encontrem,0.03456628494210571,1,1
wuhan,0.03456628494210571,1,1
yang,0.03456628494210571,1,1
intrapesquisadores,0.03456628494210571,1,1
preenchem,0.03456628494210571,1,1
concebidos,0.03456628494210571,1,1
implementation,0.03456628494210571,1,1
ncp,0.03456628494210571,1,1
ncpt,0.03456628494210571,1,1
sectional,0.03456628494210571,1,1
agucar,0.03456628494210571,1,1
automaticas,0.03456628494210571,1,1
contrapor,0.03456628494210571,1,1
evocar,0.03456628494210571,1,1
certifiquem,0.03456628494210571,1,1
espinal,0.03456628494210571,1,1
arrumar,0.034427464520651464,1,1
barriga,0.034427464520651464,1,1
ditadura,0.034427464520651464,1,1
emagrecedores,0.034427464520651464,1,1
gentileza,0.034427464520651464,1,1
sensualidade,0.034427464520651464,1,1
simpatia,0.034427464520651464,1,1
torneadas,0.034427464520651464,1,1
valorizaram,0.034427464520651464,1,1
criaram,0.034427464520651464,1,1
deseje,0.034427464520651464,1,1
proamamentacao,0.034427464520651464,1,1
adultaswistar,0.034427464520651464,1,1
glutationaperoxidase,0.034427464520651464,1,1
infusion,0.034427464520651464,1,1
ahomocisteina,0.034427464520651464,1,1
analisede,0.034427464520651464,1,1
consideradaeutrofica,0.034427464520651464,1,1
efrequencia,0.034427464520651464,1,1
individuosestavam,0.034427464520651464,1,1
lactovegetariano,0.034427464520651464,1,1
mulherestinham,0.034427464520651464,1,1
ovolactovegetariano,0.034427464520651464,1,1
inversos,0.034427464520651464,1,1
predisseram,0.034427464520651464,1,1
asociado,0.034427464520651464,1,1
aeuroginosa,0.034427464520651464,1,1
marcadorespro,0.034427464520651464,1,1
dieese,0.034427464520651464,1,1
atraidos,0.034427464520651464,1,1
confiar,0.034427464520651464,1,1
licenciamento,0.034427464520651464,1,1
mirrs,0.034427464520651464,1,1
tocopherol,0.034427464520651464,1,1
estenderem,0.034427464520651464,1,1
ratificados,0.034427464520651464,1,1
unifrequencial,0.034427464520651464,1,1
subestimada,0.034427464520651464,1,1
testede,0.034427464520651464,1,1
acuteeffectsof,0.034427464520651464,1,1
agreementbetweenequations,0.034427464520651464,1,1
andindirectcalorimetry,0.034427464520651464,1,1
obesewomen,0.034427464520651464,1,1
randomizedtrial,0.034427464520651464,1,1
restrictedfeeding,0.034427464520651464,1,1
womenwithobesitysubmittedtohypoenergetic,0.034427464520651464,1,1
eif,0.034427464520651464,1,1
hepatobiliares,0.034427464520651464,1,1
independendo,0.034427464520651464,1,1
prometendo,0.034427464520651464,1,1
multilocular,0.034427464520651464,1,1
unilocular,0.034427464520651464,1,1
arenosa,0.034427464520651464,1,1
joazeiro,0.034427464520651464,1,1
jurema,0.034427464520651464,1,1
latrelle,0.034427464520651464,1,1
monoflorais,0.034427464520651464,1,1
poir,0.034427464520651464,1,1
subnida,0.034427464520651464,1,1
urucu,0.034427464520651464,1,1
ziziphus,0.034427464520651464,1,1
pss,0.034427464520651464,1,1
wos,0.034427464520651464,1,1
dcha,0.034427464520651464,1,1
detectandoa,0.034427464520651464,1,1
avelumabe,0.034427464520651464,1,1
clonogenica,0.034427464520651464,1,1
imunoterapias,0.034427464520651464,1,1
nsclc,0.034427464520651464,1,1
pembrolizumabe,0.034427464520651464,1,1
sensibiliza,0.034427464520651464,1,1
sensibilizou,0.034427464520651464,1,1
esclareceram,0.034427464520651464,1,1
nsc,0.034427464520651464,1,1
conservativa,0.034427464520651464,1,1
varedura,0.034427464520651464,1,1
colagenoso,0.034427464520651464,1,1
copias,0.034427464520651464,1,1
curiosos,0.034427464520651464,1,1
descobrimos,0.034427464520651464,1,1
encontre,0.034427464520651464,1,1
levantamos,0.034427464520651464,1,1
regenerativos,0.034427464520651464,1,1
dmii,0.034427464520651464,1,1
muitissimo,0.034427464520651464,1,1
carcinoembrionario,0.034427464520651464,1,1
experiementais,0.034427464520651464,1,1
gcv,0.034427464520651464,1,1
prohormonios,0.034427464520651464,1,1
dissociado,0.03428975466256886,1,1
fixando,0.03428975466256886,1,1
bonding,0.03428975466256886,1,1
chora,0.03428975466256886,1,1
escale,0.03428975466256886,1,1
pbq,0.03428975466256886,1,1
postpartum,0.03428975466256886,1,1
procedure,0.03428975466256886,1,1
proteja,0.03428975466256886,1,1
cuidavam,0.03428975466256886,1,1
dispendiam,0.03428975466256886,1,1
engajarem,0.03428975466256886,1,1
engajavam,0.03428975466256886,1,1
malica,0.03428975466256886,1,1
retinoide,0.03428975466256886,1,1
gametogenese,0.03428975466256886,1,1
hemiramphus,0.03428975466256886,1,1
hidrografico,0.03428975466256886,1,1
hyporhamphus,0.03428975466256886,1,1
ictiofauna,0.03428975466256886,1,1
oglinum,0.03428975466256886,1,1
opisthonema,0.03428975466256886,1,1
unifasciatus,0.03428975466256886,1,1
encefalite,0.03428975466256886,1,1
frequenciade,0.03428975466256886,1,1
infectante,0.03428975466256886,1,1
psicrotrofico,0.03428975466256886,1,1
sobrevive,0.03428975466256886,1,1
carecer,0.03428975466256886,1,1
maranhenses,0.03428975466256886,1,1
respalda,0.03428975466256886,1,1
almejem,0.03428975466256886,1,1
fortaleca,0.03428975466256886,1,1
qualificando,0.03428975466256886,1,1
tributario,0.03428975466256886,1,1
immunblot,0.03428975466256886,1,1
nadando,0.03428975466256886,1,1
postulada,0.03428975466256886,1,1
latinha,0.03428975466256886,1,1
flakes,0.03428975466256886,1,1
mutrinometricos,0.03428975466256886,1,1
snow,0.03428975466256886,1,1
esfericos,0.03428975466256886,1,1
pgf,0.03428975466256886,1,1
rompe,0.03428975466256886,1,1
ntotal,0.03428975466256886,1,1
autodestrutivo,0.03428975466256886,1,1
azevedo,0.03428975466256886,1,1
tabulado,0.03428975466256886,1,1
almocavam,0.03428975466256886,1,1
comensalismo,0.03428975466256886,1,1
recodificada,0.03428975466256886,1,1
meldna,0.03428975466256886,1,1
semiouro,0.03428975466256886,1,1
neuropsicomotoras,0.03428975466256886,1,1
wellbeing,0.03428975466256886,1,1
amena,0.03428975466256886,1,1
obrigado,0.03428975466256886,1,1
packege,0.03428975466256886,1,1
sitemana,0.03428975466256886,1,1
emgordura,0.03428975466256886,1,1
sinopse,0.03428975466256886,1,1
intergupos,0.03428975466256886,1,1
invertidas,0.03428975466256886,1,1
recusou,0.03428975466256886,1,1
ceca,0.03415314209419209,1,1
italicum,0.03415314209419209,1,1
semitectum,0.03415314209419209,1,1
vacas,0.03415314209419209,1,1
viridicatum,0.03415314209419209,1,1
evitaram,0.03415314209419209,1,1
fcr,0.03415314209419209,1,1
watt,0.03415314209419209,1,1
obstetra,0.03415314209419209,1,1
oftalmologista,0.03415314209419209,1,1
hospedes,0.03415314209419209,1,1
hoteleira,0.03415314209419209,1,1
lavatorios,0.03415314209419209,1,1
agridem,0.03415314209419209,1,1
designadamente,0.03415314209419209,1,1
psicoinfo,0.03415314209419209,1,1
desregrados,0.03415314209419209,1,1
nnos,0.03415314209419209,1,1
tropomiosina,0.03415314209419209,1,1
wafer,0.03415314209419209,1,1
bancario,0.03415314209419209,1,1
dinamicamente,0.03415314209419209,1,1
freiriana,0.03415314209419209,1,1
incoerentemente,0.03415314209419209,1,1
libertadora,0.03415314209419209,1,1
livremente,0.03415314209419209,1,1
retomados,0.03415314209419209,1,1
abusiva,0.03415314209419209,1,1
continuados,0.03415314209419209,1,1
alcalose,0.03415314209419209,1,1
curarizados,0.03415314209419209,1,1
expiratoria,0.03415314209419209,1,1
gasometria,0.03415314209419209,1,1
insuflacao,0.03415314209419209,1,1
ventilados,0.03415314209419209,1,1
antipiscoticos,0.03415314209419209,1,1
neuropatias,0.03415314209419209,1,1
baroreflexo,0.03415314209419209,1,1
barorreflexa,0.03415314209419209,1,1
ameacar,0.03415314209419209,1,1
amos,0.03415314209419209,1,1
pedsqltmif,0.03415314209419209,1,1
unifatorial,0.03415314209419209,1,1
alemao,0.03415314209419209,1,1
bot,0.03415314209419209,1,1
bratman,0.03415314209419209,1,1
compulsive,0.03415314209419209,1,1
dusseldorfer,0.03415314209419209,1,1
ehq,0.03415314209419209,1,1
habits,0.03415314209419209,1,1
obsessao,0.03415314209419209,1,1
obsessive,0.03415314209419209,1,1
oci,0.03415314209419209,1,1
orthorexie,0.03415314209419209,1,1
propiciados,0.03415314209419209,1,1
skala,0.03415314209419209,1,1
adiciona,0.03415314209419209,1,1
enquetes,0.03415314209419209,1,1
exercam,0.03415314209419209,1,1
indeterminadas,0.03415314209419209,1,1
modificadoras,0.03415314209419209,1,1
profissionalmente,0.03415314209419209,1,1
gme,0.03415314209419209,1,1
pragmaticos,0.03415314209419209,1,1
retomou,0.03415314209419209,1,1
dheg,0.03415314209419209,1,1
periodontais,0.03415314209419209,1,1
periodontite,0.03415314209419209,1,1
semidesnatado,0.03415314209419209,1,1
cozinharam,0.03415314209419209,1,1
brasiliera,0.03415314209419209,1,1
death,0.03415314209419209,1,1
ndi,0.03415314209419209,1,1
terceito,0.03415314209419209,1,1
georeferenciamento,0.03415314209419209,1,1
kitchen,0.03415314209419209,1,1
kitchens,0.03415314209419209,1,1
ouviram,0.03415314209419209,1,1
perguntados,0.03415314209419209,1,1
polonia,0.03415314209419209,1,1
prestando,0.03415314209419209,1,1
solidificacao,0.03415314209419209,1,1
desajustes,0.03415314209419209,1,1
matutinidade,0.03415314209419209,1,1
vespertinidade,0.03415314209419209,1,1
discordam,0.03415314209419209,1,1
eam,0.03415314209419209,1,1
eqm,0.03415314209419209,1,1
maltron,0.03415314209419209,1,1
sisab,0.03415314209419209,1,1
dca,0.03401761375254847,1,1
ect,0.03401761375254847,1,1
isomerizou,0.03401761375254847,1,1
quantif,0.03401761375254847,1,1
quim,0.03401761375254847,1,1
tingua,0.03401761375254847,1,1
abram,0.03401761375254847,1,1
achassem,0.03401761375254847,1,1
aexperiencia,0.03401761375254847,1,1
asua,0.03401761375254847,1,1
autoatencao,0.03401761375254847,1,1
causava,0.03401761375254847,1,1
divergen,0.03401761375254847,1,1
equanto,0.03401761375254847,1,1
inais,0.03401761375254847,1,1
infortunios,0.03401761375254847,1,1
interpret,0.03401761375254847,1,1
iscutidos,0.03401761375254847,1,1
lido,0.03401761375254847,1,1
miestruturadas,0.03401761375254847,1,1
nervos,0.03401761375254847,1,1
otulavam,0.03401761375254847,1,1
poderemos,0.03401761375254847,1,1
receitascaseiras,0.03401761375254847,1,1
sambaqui,0.03401761375254847,1,1
strategias,0.03401761375254847,1,1
debilidade,0.03401761375254847,1,1
ectos,0.03401761375254847,1,1
alaranjado,0.03401761375254847,1,1
antioxidade,0.03401761375254847,1,1
baumgartner,0.03401761375254847,1,1
climatica,0.03401761375254847,1,1
incentivaram,0.03401761375254847,1,1
antitripsina,0.03401761375254847,1,1
nar,0.03401761375254847,1,1
neopterina,0.03401761375254847,1,1
iarc,0.03401761375254847,1,1
mse,0.03401761375254847,1,1
pleiotropicos,0.03401761375254847,1,1
expositivos,0.03401761375254847,1,1
participassem,0.03401761375254847,1,1
ocuparam,0.03401761375254847,1,1
arterila,0.03401761375254847,1,1
chatos,0.03401761375254847,1,1
exprimem,0.03401761375254847,1,1
hipoteticas,0.03401761375254847,1,1
perfeccionistas,0.03401761375254847,1,1
mahalanobis,0.03401761375254847,1,1
capitaliza,0.03401761375254847,1,1
creswell,0.03401761375254847,1,1
dialogou,0.03401761375254847,1,1
distintivos,0.03401761375254847,1,1
fatima,0.03401761375254847,1,1
invisibiliza,0.03401761375254847,1,1
jornalisticas,0.03401761375254847,1,1
percorremos,0.03401761375254847,1,1
portilho,0.03401761375254847,1,1
posicionam,0.03401761375254847,1,1
suceder,0.03401761375254847,1,1
antidiabetogenico,0.03401761375254847,1,1
corilagina,0.03401761375254847,1,1
geranina,0.03401761375254847,1,1
positrons,0.03401761375254847,1,1
descoberto,0.03401761375254847,1,1
eosinopenia,0.03401761375254847,1,1
smirnnov,0.03401761375254847,1,1
tranversal,0.03401761375254847,1,1
topografias,0.03401761375254847,1,1
acuelata,0.03401761375254847,1,1
emol,0.03388315678119452,1,1
tetraplegicos,0.03388315678119452,1,1
deatenuadas,0.03388315678119452,1,1
muidos,0.03388315678119452,1,1
nogueira,0.03388315678119452,1,1
britanica,0.03388315678119452,1,1
conceitua,0.03388315678119452,1,1
relacionava,0.03388315678119452,1,1
reposicionar,0.03388315678119452,1,1
exocitotica,0.03388315678119452,1,1
subexpressao,0.03388315678119452,1,1
enjoos,0.03388315678119452,1,1
evocacoes,0.03388315678119452,1,1
ressignificado,0.03388315678119452,1,1
atrogina,0.03388315678119452,1,1
carnitinas,0.03388315678119452,1,1
transferases,0.03388315678119452,1,1
confluem,0.03388315678119452,1,1
costelinha,0.03388315678119452,1,1
cotizam,0.03388315678119452,1,1
estragam,0.03388315678119452,1,1
macarronada,0.03388315678119452,1,1
normatividade,0.03388315678119452,1,1
privilegiamos,0.03388315678119452,1,1
sao,0.03388315678119452,1,1
sobrou,0.03388315678119452,1,1
infrequente,0.03388315678119452,1,1
reinternada,0.03388315678119452,1,1
estiamento,0.03388315678119452,1,1
objetivava,0.03388315678119452,1,1
reestudadas,0.03388315678119452,1,1
adenoma,0.03388315678119452,1,1
adenomatoso,0.03388315678119452,1,1
colonoscopico,0.03388315678119452,1,1
hipermetilados,0.03388315678119452,1,1
hiperplasico,0.03388315678119452,1,1
oncogenes,0.03388315678119452,1,1
polipo,0.03388315678119452,1,1
proteinograma,0.03388315678119452,1,1
necessitou,0.03388315678119452,1,1
modificaveldas,0.03388315678119452,1,1
codificada,0.03388315678119452,1,1
mobirdades,0.03388315678119452,1,1
bacos,0.03388315678119452,1,1
cnidosculos,0.03388315678119452,1,1
favelinas,0.03388315678119452,1,1
neoplasicos,0.03388315678119452,1,1
terpenoides,0.03388315678119452,1,1
hipoinsulinemico,0.03388315678119452,1,1
hipotrigliceridemico,0.03388315678119452,1,1
reabordados,0.03388315678119452,1,1
administered,0.03388315678119452,1,1
paraos,0.03388315678119452,1,1
animias,0.03388315678119452,1,1
krespectivamente,0.03388315678119452,1,1
laltero,0.03388315678119452,1,1
malformacao,0.03388315678119452,1,1
monoamina,0.03388315678119452,1,1
murinometrico,0.03388315678119452,1,1
semelhantemente,0.03388315678119452,1,1
alegam,0.03388315678119452,1,1
digna,0.03388315678119452,1,1
impactadas,0.03388315678119452,1,1
indiscutivel,0.03388315678119452,1,1
rotineiras,0.03388315678119452,1,1
zelando,0.03388315678119452,1,1
comemorativas,0.03388315678119452,1,1
investem,0.03388315678119452,1,1
market,0.03388315678119452,1,1
share,0.03388315678119452,1,1
gooc,0.03388315678119452,1,1
gsoc,0.03388315678119452,1,1
ceja,0.03388315678119452,1,1
dividir,0.03388315678119452,1,1
chermut,0.03388315678119452,1,1
luminometria,0.03388315678119452,1,1
mage,0.03388315678119452,1,1
mageense,0.03388315678119452,1,1
tuany,0.03388315678119452,1,1
afeccao,0.03388315678119452,1,1
countinous,0.03388315678119452,1,1
inerte,0.03388315678119452,1,1
nuglic,0.03388315678119452,1,1
identificouse,0.03388315678119452,1,1
estipular,0.03388315678119452,1,1
mostradas,0.03388315678119452,1,1
cortar,0.03388315678119452,1,1
edentulas,0.03388315678119452,1,1
kids,0.03388315678119452,1,1
nutricheck,0.03388315678119452,1,1
pnst,0.03388315678119452,1,1
rotineiros,0.03388315678119452,1,1
hidroxicinamicos,0.03388315678119452,1,1
mobilizados,0.033749758526150454,1,1
voltou,0.033749758526150454,1,1
automatizados,0.033749758526150454,1,1
endovenosa,0.033749758526150454,1,1
hematopoietico,0.033749758526150454,1,1
imunonefelometria,0.033749758526150454,1,1
infectocontagiosa,0.033749758526150454,1,1
mieloides,0.033749758526150454,1,1
neoplasico,0.033749758526150454,1,1
biodisponibilidades,0.033749758526150454,1,1
aspeto,0.033749758526150454,1,1
procedidos,0.033749758526150454,1,1
troficos,0.033749758526150454,1,1
compotas,0.033749758526150454,1,1
goiabada,0.033749758526150454,1,1
kumagai,0.033749758526150454,1,1
clinicopatologicos,0.033749758526150454,1,1
armazenagem,0.033749758526150454,1,1
demerito,0.033749758526150454,1,1
farnsworth,0.033749758526150454,1,1
filipinas,0.033749758526150454,1,1
guelras,0.033749758526150454,1,1
gunther,0.033749758526150454,1,1
indonesia,0.033749758526150454,1,1
matizes,0.033749758526150454,1,1
munsell,0.033749758526150454,1,1
sratb,0.033749758526150454,1,1
tobago,0.033749758526150454,1,1
trindade,0.033749758526150454,1,1
parasitose,0.033749758526150454,1,1
semanteve,0.033749758526150454,1,1
agrupa,0.033749758526150454,1,1
multifacetada,0.033749758526150454,1,1
proadi,0.033749758526150454,1,1
reveladas,0.033749758526150454,1,1
eurreca,0.033749758526150454,1,1
acct,0.033749758526150454,1,1
contornadas,0.033749758526150454,1,1
economizar,0.033749758526150454,1,1
fora,0.033749758526150454,1,1
arriscar,0.033749758526150454,1,1
compliance,0.033749758526150454,1,1
preconizem,0.033749758526150454,1,1
sinta,0.033749758526150454,1,1
solicitar,0.033749758526150454,1,1
autoculpabilizacao,0.033749758526150454,1,1
beneficiarem,0.033749758526150454,1,1
corporar,0.033749758526150454,1,1
corporatura,0.033749758526150454,1,1
esteticamente,0.033749758526150454,1,1
obrigada,0.033749758526150454,1,1
renegar,0.033749758526150454,1,1
